Time Scale; Number of Packets; Total data; 
766; 926187; 46432062.000000; 
767; 924836; 46350560.000000; 
768; 925807; 46403697.000000; 
769; 920004; 46123177.000000; 
770; 916533; 45955432.000000; 
771; 920150; 46110807.000000; 
772; 924908; 46363705.000000; 
773; 920965; 46159397.000000; 
774; 923579; 46274998.000000; 
775; 924051; 46313463.000000; 
776; 935073; 46882745.000000; 
777; 944822; 47362966.000000; 
778; 946158; 47421473.000000; 
779; 915055; 45874882.000000; 
780; 924019; 46308104.000000; 
781; 922770; 46244913.000000; 
782; 918372; 46027238.000000; 
783; 919827; 46097191.000000; 
784; 921720; 46191562.000000; 
785; 919588; 46117044.000000; 
786; 922642; 46247957.000000; 
787; 923607; 46288847.000000; 
788; 922327; 46241248.000000; 
789; 921008; 46161545.000000; 
790; 917681; 45998934.000000; 
791; 921834; 46198219.000000; 
792; 923147; 46275979.000000; 
793; 919679; 46080540.000000; 
794; 925956; 46410624.000000; 
795; 911407; 45680186.000000; 
796; 921403; 46181387.000000; 
797; 921216; 46161638.000000; 
798; 923454; 46283751.000000; 
799; 919975; 46100470.000000; 
800; 926022; 46409379.000000; 
801; 943752; 47297130.000000; 
802; 946651; 47461641.000000; 
803; 928790; 46547946.000000; 
804; 922205; 46214624.000000; 
805; 919790; 46093155.000000; 
806; 921427; 46191990.000000; 
807; 923479; 46281904.000000; 
808; 922229; 46226795.000000; 
809; 913345; 45774293.000000; 
810; 917522; 45977659.000000; 
811; 921087; 46146891.000000; 
812; 920095; 46113335.000000; 
813; 925091; 46365759.000000; 
814; 923921; 46310004.000000; 
815; 921162; 46159846.000000; 
816; 920584; 46124652.000000; 
817; 920210; 46129747.000000; 
818; 916782; 45942386.000000; 
819; 920202; 46122344.000000; 
820; 925550; 46392378.000000; 
821; 926103; 46419286.000000; 
822; 925201; 46381660.000000; 
823; 916190; 45912760.000000; 
824; 924890; 46371726.000000; 
825; 940851; 47143477.000000; 
826; 948427; 47514145.000000; 
827; 941636; 47208593.000000; 
828; 923778; 46305140.000000; 
829; 920460; 46121612.000000; 
830; 922434; 46232627.000000; 
831; 922189; 46254578.000000; 
832; 920492; 46132922.000000; 
833; 919817; 46100517.000000; 
834; 926004; 46410737.000000; 
835; 926314; 46424976.000000; 
836; 918901; 46056874.000000; 
837; 921647; 46189666.000000; 
838; 918300; 46040289.000000; 
839; 915620; 45888518.000000; 
840; 924789; 46385282.000000; 
841; 920042; 46117367.000000; 
842; 920692; 46143486.000000; 
843; 920514; 46155052.000000; 
844; 923252; 46259462.000000; 
845; 920682; 46153020.000000; 
846; 917872; 46001455.000000; 
847; 921156; 46168537.000000; 
848; 926764; 46448455.000000; 
849; 928693; 46545938.000000; 
850; 944823; 47367237.000000; 
851; 948115; 47524460.000000; 
852; 924980; 46353329.000000; 
853; 921059; 46173890.000000; 
854; 925694; 46403969.000000; 
855; 924731; 46352581.000000; 
856; 920625; 46147666.000000; 
857; 918170; 46004152.000000; 
858; 920826; 46166682.000000; 
859; 922031; 46208366.000000; 
860; 921787; 46198060.000000; 
861; 923288; 46285458.000000; 
862; 922231; 46227536.000000; 
863; 919219; 46068297.000000; 
864; 925070; 46359629.000000; 
865; 921775; 46194439.000000; 
866; 921956; 46216191.000000; 
867; 918299; 46025998.000000; 
868; 923325; 46276288.000000; 
869; 923504; 46293112.000000; 
